SK_CompanyID,SPRating,addressLine1,addressLine2,batchID,ceo,city,companyID,country,description,effectiveDate,endDate,foundingDate,industry,isCurrent,isLowGrade,name,postalCode,stateProv,status
309,"A   ","15581 Jefferson Crescent                                                        ","                                                                                ",1,"Philpott                                                                                            ","Glendale                 ",248,United States of America,"CUVCL fUePRBImkQZPozmIIwqYDLQnLMHzffLvVZHXRSMAlMXVBiwiUBExFqWuYHmBEEL NuahUPjdQyOrxkbKdbNvytWZeASGiInMxI                                              ",1975-06-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1859-11-17T00:00:00.0000000,"Office Supplies                                   ",true,true,"PKoQbpXYaUpnSupspSsLCZsyfTaRykUwFQAWLvp                     ","M5A 1W8     ","FL                  ","Active    "
310,"B+  ","6264 Mills Lower                                                                ","                                                                                ",1,"Kueker                                                                                              ","Hay River                ",249,United States of America,"srBJvcCPsjKZXvWjVxZqZXlFhlMeu                                                                                                                         ",1975-06-29T00:00:00.0000000,2007-12-31T00:00:00.0000000,1881-03-26T00:00:00.0000000,"Water Utilities                                   ",false,true,"GNTvIbNEfPpCRmJUNXFMaXVESIrXqrUZNtNtgjWIGCCXxy              ","10233       ","NC                  ","Active    "
1218,"B+  ","6264 Mills Lower                                                                ","                                                                                ",1,"Kueker                                                                                              ","Hay River                ",249,United States of America,"srBJvcCPsjKZXvWjVxZqZXlFhlMeu                                                                                                                         ",2007-12-31T00:00:00.0000000,9999-12-31T00:00:00.0000000,1889-05-21T00:00:00.0000000,"Photography                                       ",true,true,"GNTvIbNEfPpCRmJUNXFMaXVESIrXqrUZNtNtgjWIGCCXxy              ","10233       ","NC                  ","Active    "
311,"AA  ","12089 Silver Sage Way                                                           ","                                                                                ",1,"Suther                                                                                              ","Sudbury                  ",236,"Canada                  ","XKjl KLTKBrFVMJo                                                                                                                                      ",1974-12-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,1882-04-18T00:00:00.0000000,"Construction Services                             ",true,true,"LreMERHymPfIQMxBUNtnKpwGJnQngfSIhhbakWJHBmll                ","94556       ","CT                  ","Active    "
314,"A   ","16177 Matlock Drive                                                             ","                                                                                ",1,"Thompson                                                                                            ","Jackson                  ",240,United States of America,"RWMtOVIBIdPQTFLQocaPKYFzFesVHYcFoCewMixCD UucLdGPQjKrZEMUnKlLVODRVXeeGpzWTQMMqNEQLUyrKLjIMkvvMGjAZyDtOEjPYqDEXgaJmZO lgFHbdS                          ",1974-12-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1913-03-27T00:00:00.0000000,"Waste Management Services                         ",true,true,"guusyXiFIObzbnAbncuWArJBCYDZJFnlWSOSY                       ","43626       ","NE                  ","Active    "
315,BBB+,"24064 Dodd East                                                                 ","                                                                                ",1,"Sherling                                                                                            ","Moncton                  ",239,"                        ","xMoptlkMBFECUfxtCsMlPraOKfkgJcAOk DRjCsVYDLQZcVIGvnrRcCRSb                                                                                            ",1974-12-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1909-08-16T00:00:00.0000000,"Biotechnology & Drugs                             ",true,true,"IItXvJRdXHLVOiqVObBeFiJaRilrMHVEQcBDLVNFH                   ","75011       ","MO                  ","Active    "
316,"A-  ","23884 Lavender Park                                                             ","                                                                                ",1,"Krips                                                                                               ","Chandler                 ",238,United States of America,"BdPVuHBE AreCYGFDjDDAQPx EKBETyzNTgjDfRVTEEJDGmZSokEHdVMPhlXAFOnmqrW                                                                                  ",1974-12-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1889-11-15T00:00:00.0000000,"Money Center Banks                                ",true,true,"GzvqfgULmOyNoKwGjeLGRJASRWtJkigtgFgsdrvxiQlQdjBzlooeMSkr    ","10260       ","KS                  ","Active    "
317,CCC-,"18775 Camp Bowie Road                                                           ","                                                                                ",1,"Galizia                                                                                             ","Irving                   ",237,United States of America,"EuxuenB fxsqGnUIIERBANlLhZQPC BqUAGkSaNFXhDLAVQpObhxILr LKqfNwuONbgkSAcQpDwMyuCSIxf SPi JVyJbLGPNruZBFmFrooVolX KXWnOSeFgx                            ",1974-12-31T00:00:00.0000000,1980-06-27T00:00:00.0000000,1906-09-30T00:00:00.0000000,"Motion Pictures                                   ",false,true,"rDrQdzdEuuyKEpk                                             ","T6B 1E6     ","PA                  ","Active    "
453,CCC-,"18775 Camp Bowie Road                                                           ","                                                                                ",1,"Galizia                                                                                             ","Irving                   ",237,United States of America,"EuxuenB fxsqGnUIIERBANlLhZQPC BqUAGkSaNFXhDLAVQpObhxILr LKqfNwuONbgkSAcQpDwMyuCSIxf SPi JVyJbLGPNruZBFmFrooVolX KXWnOSeFgx                            ",1980-06-27T00:00:00.0000000,9999-12-31T00:00:00.0000000,1909-04-04T00:00:00.0000000,"Motion Pictures                                   ",true,true,"rDrQdzdEuuyKEpk                                             ","T6B 1E6     ","PA                  ","Inactive  "
318,"C   ","11030 Capital Boulevard                                                         ","Apt. 639                                                                        ",1,"Mundt                                                                                               ","Carrollton               ",260,"Canada                  ","FHKjkPHvaoiOKEbCjSMlkOpZZLFRAcr EIFuIVZYmdytyVHG                                                                                                      ",1975-12-25T00:00:00.0000000,1979-06-26T00:00:00.0000000,1942-01-13T00:00:00.0000000,"Recreational Products                             ",false,true,"uWKgnOcSallDwIGbzmHNnUNmZRbxItRcm                           ","10139       ","DC                  ","Active    "
