AccountDesc,AccountID,ActionTS,ActionType,BatchID,CA_B_ID,C_ID,EffectiveDate,EndDate,SK_CustomerID,Status,TaxStatus,fakesk,isCurrent
cYAMCvYMKjigqUmqQRvSuMytRBFRIbqRvgNOpXEA,639,2008-03-22T08:45:13,NEW,1,14895,349,2008-03-22,2009-08-08,1854,ACTIVE,1,1023,false
gYyjfczNENIlvUsoDibnLlQpOBvVWhfewIvWT,639,2009-08-08T05:04:15,UPDACCT,1,11187,349,2009-08-08,9999-12-31,1854,ACTIVE,2,3031,true
uszmGNsGszoIVUADUePhLdK IRVIJTBwpmc,640,2008-03-22T19:44:43,ADDACCT,1,2877,99,2008-03-22,2008-06-13,6084,ACTIVE,2,1025,false
BVDiEZISTYVOjbaplzLxDqEgHZoYSgIfYoHHpdIqQ,640,2008-06-13T02:34:24,UPDACCT,1,9508,99,2008-06-13,2009-07-14,6084,ACTIVE,1,1352,false
qMNeZsgMnmGcsKGKjMOMQPjqFdlOyB MciEHsfXUtwSD,640,2009-07-14T00:31:53,UPDACCT,1,3296,99,2009-07-14,2010-03-15,6084,ACTIVE,1,2931,false
qMNeZsgMnmGcsKGKjMOMQPjqFdlOyB MciEHsfXUtwSD,640,2010-03-15T10:21:13,UPDACCT,1,1485,99,2010-03-15,2014-08-17,6084,ACTIVE,1,3908,false
PuPpyVGfSBoREsGgYqDgDTIRTPIRZXZDOVLtmWH,640,2014-08-17T05:23:34,UPDACCT,1,7182,99,2014-08-17,9999-12-31,162,ACTIVE,1,10357,true
JkYrWrUVXBGFLWWOPJoTRZsuJNJAJTaMtByTtFzwSkuXrQEFD,641,2008-03-23T09:58:57,ADDACCT,1,4999,208,2008-03-23,2009-05-06,6169,ACTIVE,0,1027,false
JkYrWrUVXBGFLWWOPJoTRZsuJNJAJTaMtByTtFzwSkuXrQEFD,641,2009-05-06T07:02:06,CLOSEACCT,1,4999,208,2009-05-06,9999-12-31,6169,INACTIVE,0,2658,true
vUrJTs rXRDiSeFRi UiUHHUmCYYYJUtpED,642,2008-03-23T14:23:22,ADDACCT,1,1754,107,2008-03-23,9999-12-31,130,ACTIVE,2,1028,true
TxIwnVnZSGYEwoFRMDfaOoGfdLXTuGVxUOdEdOSRjAIfyp,643,2008-03-24T02:14:08,ADDACCT,1,888,56,2008-03-24,2013-02-21,1353,ACTIVE,1,1030,false
EzjudGw nPqEAESFVbdlSvRmORtlDQNKbXNU hdH,643,2013-02-21T08:03:12,UPDACCT,1,12077,56,2013-02-21,2013-08-09,5579,ACTIVE,1,8194,false
LpIUFtixvCcUusgoaOzYMEECmOQwpBiiOn,643,2013-08-09T02:31:41,UPDACCT,1,724,56,2013-08-09,9999-12-31,5579,ACTIVE,1,8868,true
HCFpSlAqIZBxlyTuHvjqIMlvYqmeqgtJu LdgKauSUzDOQUGk,644,2008-03-24T08:46:51,ADDACCT,1,6019,327,2008-03-24,2009-06-09,4018,ACTIVE,2,1031,false
aYJKBKbhjtBUrSGWYLCWWtPBmHgOp PqcjPTG,644,2009-06-09T11:52:10,UPDACCT,1,3634,327,2009-06-09,2010-10-26,1594,ACTIVE,1,2793,false
aYJKBKbhjtBUrSGWYLCWWtPBmHgOp PqcjPTG,644,2010-10-26T01:09:54,CLOSEACCT,1,3634,327,2010-10-26,9999-12-31,941,INACTIVE,1,4802,true
PKhciPrBKQHDbvrAiBvqhLJfdqliG uynNwCEzoRKRwY,645,2008-03-24T15:32:43,ADDACCT,1,8127,332,2008-03-24,2008-07-15,22,ACTIVE,1,1033,false
OfrQpyjrshcbRFdKlKlwnTDmJhsHmPEHVIENRDoQjfNL,645,2008-07-15T18:27:41,UPDACCT,1,12777,332,2008-07-15,2012-10-15,22,ACTIVE,1,1482,false
OfrQpyjrshcbRFdKlKlwnTDmJhsHmPEHVIENRDoQjfNL,645,2012-10-15T20:44:21,CLOSEACCT,1,12777,332,2012-10-15,9999-12-31,22,INACTIVE,1,7682,true
NvxbmrqBBgOFypBJzZJclCOoj HFUipDgvTvFXUMopmXZ IHgP,646,2008-03-25T04:51:10,ADDACCT,1,5766,92,2008-03-25,2008-05-05,4475,ACTIVE,1,1035,false
NvxbmrqBBgOFypBJzZJclCOoj HFUipDgvTvFXUMopmXZ IHgP,646,2008-05-05T22:23:09,CLOSEACCT,1,5766,92,2008-05-05,9999-12-31,4475,INACTIVE,1,1198,true
c iypPPUzForOjQBKrTVKyIeEvmfFaQySrTbzmv,647,2008-03-25T16:34:40,ADDACCT,1,7390,277,2008-03-25,2010-10-28,5040,ACTIVE,1,1036,false
c iypPPUzForOjQBKrTVKyIeEvmfFaQySrTbzmv,647,2010-10-28T13:47:52,UPDACCT,1,8441,277,2010-10-28,9999-12-31,594,ACTIVE,1,4815,true
oLcacOkSnCgIEekOyWcHXppbSjgVIMbhvVJSaHZ VdqqNo,648,2008-03-26T12:13:32,ADDACCT,1,2014,101,2008-03-26,9999-12-31,4818,ACTIVE,1,1038,true
DHZBj VLApViMFkKUMuHVYoTGDxUxrnduFUsiO,649,2008-03-26T12:42:53,ADDACCT,1,5084,28,2008-03-26,9999-12-31,6256,ACTIVE,1,1039,true
troxPVo BJqZzDVUxkjQCTowxILXDZOpCyT,650,2008-03-27T04:35:23,NEW,1,4067,350,2008-03-27,9999-12-31,1550,ACTIVE,0,1041,true
qSoexPUmXtSb  MhFoWVwCBjKGVmwgVPGweEZeTPAnF,651,2008-03-27T07:21:05,NEW,1,5517,351,2008-03-27,2013-01-04,50,ACTIVE,1,1042,false
KmrkTmhbNzsQTTAAndANyxeGYctGNSjji,651,2013-01-04T13:15:54,UPDACCT,1,13114,351,2013-01-04,9999-12-31,3106,ACTIVE,1,8001,true
ZmxUXKQa falytucqAPWQOrZFRuzKXm,652,2008-03-28T10:20:14,NEW,1,4702,352,2008-03-28,2009-02-11,1677,ACTIVE,1,1045,false
ZmxUXKQa falytucqAPWQOrZFRuzKXm,652,2009-02-11T07:22:16,CLOSEACCT,1,4702,352,2009-02-11,9999-12-31,1677,INACTIVE,1,2324,true
jAqXNuDPVDCGsyZYJnNwUmOGAGjJcuD,653,2008-03-28T15:14:02,NEW,1,6650,353,2008-03-28,9999-12-31,4683,ACTIVE,1,1046,true
OFVHIQPxLAlOfZ fEPOKSAIHUPfTGSoiW,654,2008-03-29T08:37:41,NEW,1,13544,354,2008-03-29,9999-12-31,788,ACTIVE,1,1048,true
ARQJeiJAJclJBAijrIPrCQVFiJHLKpTofOTqNsJP,655,2008-03-29T10:04:50,NEW,1,3167,355,2008-03-29,2010-07-06,3097,ACTIVE,2,1049,false
ARQJeiJAJclJBAijrIPrCQVFiJHLKpTofOTqNsJP,655,2010-07-06T09:18:13,CLOSEACCT,1,3167,355,2010-07-06,9999-12-31,2434,INACTIVE,2,4358,true
SGsyBCOUTSREwrIIQPNRAJDoObaNmQ,656,2008-03-29T16:48:55,NEW,1,2071,356,2008-03-29,2008-09-29,5346,ACTIVE,2,1050,false
SGsyBCOUTSREwrIIQPNRAJDoObaNmQ,656,2008-09-29T03:00:00,CLOSEACCT,1,2071,356,2008-09-29,9999-12-31,5346,INACTIVE,2,1784,true
PKE gQMBGjlFAkijH mXVPTQYpEtJKyjguKeUTNAnUTqA,657,2008-03-30T03:30:25,NEW,1,12012,357,2008-03-30,2009-08-17,5957,ACTIVE,1,1052,false
JJIfstKgMuVVrYjBLUFqdfw VSmkdBPYECfIayXP,657,2009-08-17T08:11:03,UPDACCT,1,8243,357,2009-08-17,9999-12-31,2669,ACTIVE,1,3070,true
rcZgHRNedFylAjFAcDQKMQKSBddcNsuAaLa HDdKUQtSTZ eh,658,2008-03-30T09:35:32,NEW,1,2938,358,2008-03-30,9999-12-31,3603,ACTIVE,1,1053,true
mKyPwQlOUcUmsJeXmA bthZmFUkvlmPrYYfOURNGY,659,2008-03-31T02:18:38,NEW,1,11446,359,2008-03-31,2013-11-25,1188,ACTIVE,2,1056,false
E kFtAEatfVoVtrWFKKTbkYtUeQ LUkFkzVeNGEGv,659,2013-11-25T17:13:34,UPDACCT,1,14591,359,2013-11-25,9999-12-31,1740,ACTIVE,1,9301,true
qLekRiFTjLtMrHYVxYWtKJCMIoRqnvoB Z cNvJJdcBTRDL,660,2008-03-31T03:57:04,NEW,1,10102,360,2008-03-31,2009-07-05,526,ACTIVE,1,1057,false
qLekRiFTjLtMrHYVxYWtKJCMIoRqnvoB Z cNvJJdcBTRDL,660,2009-07-05T12:07:32,UPDACCT,1,10102,360,2009-07-05,2015-04-02,526,ACTIVE,1,2897,false
qLekRiFTjLtMrHYVxYWtKJCMIoRqnvoB Z cNvJJdcBTRDL,660,2015-04-02T02:26:54,UPDACCT,1,13507,360,2015-04-02,9999-12-31,526,ACTIVE,1,11266,true
kVTwKt iKzTRyVPtdQsmBfdWBOsPRhtP,661,2008-03-31T19:11:32,ADDACCT,1,13101,267,2008-03-31,2008-09-30,3714,ACTIVE,1,1060,false
kVTwKt iKzTRyVPtdQsmBfdWBOsPRhtP,661,2008-09-30T19:40:25,CLOSEACCT,1,13101,267,2008-09-30,9999-12-31,3714,INACTIVE,1,1790,true
qBCREBvDgDHtFisPOcF lIOEOmKMQeoUs,662,2008-03-31T23:12:36,ADDACCT,1,1434,84,2008-03-31,2008-09-15,5037,ACTIVE,1,1061,false
qBCREBvDgDHtFisPOcF lIOEOmKMQeoUs,662,2008-09-15T05:51:30,CLOSEACCT,1,1434,84,2008-09-15,9999-12-31,5037,INACTIVE,1,1727,true
IMXtVF eBJbpDZxHA ZOtJeoaNpdMQoRFkNhPI,663,2008-04-01T01:39:06,ADDACCT,1,14046,236,2008-04-01,2008-07-05,1056,ACTIVE,1,1063,false
qKLqFMuJLsFzPleb bdnyrUqRqVHHInJdlUOUZhbyKFKUA,663,2008-07-05T04:15:47,UPDACCT,1,4275,236,2008-07-05,9999-12-31,1056,ACTIVE,1,1438,true
WUKrvXoovvqneBLxhTPcSMJwRvRoBRpJKIiGWdbs,664,2008-04-01T06:01:36,ADDACCT,1,13909,47,2008-04-01,2009-07-30,4904,ACTIVE,2,1064,false
EpuVTDWWdCzpvRARCnHQSHOsq UVSbxeAkLWmpk,664,2009-07-30T09:42:44,UPDACCT,1,8093,47,2009-07-30,9999-12-31,4905,INACTIVE,1,3000,true
Vei QwAyRSgLGavRWFjcHmHVqhOnMaXEMAUzHaGDptTZiA,665,2008-04-01T17:06:42,ADDACCT,1,14973,132,2008-04-01,2009-08-13,858,ACTIVE,0,1065,false
wORVUrfDpnThrkyAXnjwkvAKQOZHdfKCTgUVjwkRApnDlM,665,2009-08-13T21:43:05,UPDACCT,1,731,132,2009-08-13,2009-12-04,858,ACTIVE,1,3054,false
wORVUrfDpnThrkyAXnjwkvAKQOZHdfKCTgUVjwkRApnDlM,665,2009-12-04T04:39:14,CLOSEACCT,1,731,132,2009-12-04,9999-12-31,858,INACTIVE,1,3503,true
GQnvAGKfegYHz QCLNOUsASDSsbvzuVhMJIXZYGJ,666,2008-04-02T05:54:35,ADDACCT,1,9386,141,2008-04-02,9999-12-31,3631,ACTIVE,1,1067,true
fQyZkqsHSJvildTSrEOxUiUEPXFzqAccX,667,2008-04-02T15:27:31,ADDACCT,1,6970,117,2008-04-02,2008-05-02,486,ACTIVE,1,1068,false
Vyew XvieEbJXhEHNKlVIqSMXlZdQFCVuVA,667,2008-05-02T08:19:51,UPDACCT,1,8478,117,2008-05-02,2011-01-31,486,ACTIVE,1,1186,false
Vyew XvieEbJXhEHNKlVIqSMXlZdQFCVuVA,667,2011-01-31T02:33:30,CLOSEACCT,1,8478,117,2011-01-31,9999-12-31,486,INACTIVE,1,5192,true
fVTzbyymLRAqIrIGZvmwes FFEfbSiYktYJRFJl,668,2008-04-02T21:27:17,ADDACCT,1,117,187,2008-04-02,2011-01-03,3264,ACTIVE,1,1069,false
fVTzbyymLRAqIrIGZvmwes FFEfbSiYktYJRFJl,668,2011-01-03T15:31:58,CLOSEACCT,1,117,187,2011-01-03,9999-12-31,3265,INACTIVE,1,5082,true
FIBJnGKQOjRsOZfEBVNZcKhtJSTcQKsoNBIuvYpf,669,2008-04-03T19:22:16,ADDACCT,1,12797,232,2008-04-03,2013-12-18,1212,ACTIVE,0,1071,false
FIBJnGKQOjRsOZfEBVNZcKhtJSTcQKsoNBIuvYpf,669,2013-12-18T12:10:21,UPDACCT,1,10262,232,2013-12-18,9999-12-31,6178,INACTIVE,1,9391,true
PMgJENXIwBxqVrmMnzNKggZ prQBsKNebSZmghCkVGhscLpDfy,670,2008-04-04T02:51:34,ADDACCT,1,13258,241,2008-04-04,2012-10-28,900,ACTIVE,2,1072,false
PMgJENXIwBxqVrmMnzNKggZ prQBsKNebSZmghCkVGhscLpDfy,670,2012-10-28T12:32:24,CLOSEACCT,1,13258,241,2012-10-28,9999-12-31,4822,INACTIVE,2,7732,true
fD EAzKvRKXd FdMdVpdHDobAfUWspkccPHtmLV,671,2008-04-05T04:45:11,NEW,1,5548,361,2008-04-05,9999-12-31,3143,ACTIVE,1,1076,true
fDmIzYKHJcDXE yDIAEycONNFSQgsTCmjciWJJCHarlvcTpv,672,2008-04-05T13:50:28,NEW,1,2112,362,2008-04-05,2008-05-18,6368,ACTIVE,1,1077,false
fDmIzYKHJcDXE yDIAEycONNFSQgsTCmjciWJJCHarlvcTpv,672,2008-05-18T21:17:08,CLOSEACCT,1,2112,362,2008-05-18,9999-12-31,6368,INACTIVE,1,1252,true
AHAOWShGsjckOrQBaPdHpCqmCLihfMRJcKmZkEQRdYKeR,673,2008-04-05T19:15:36,NEW,1,12603,363,2008-04-05,2009-05-21,4798,ACTIVE,1,1078,false
AHAOWShGsjckOrQBaPdHpCqmCLihfMRJcKmZkEQRdYKeR,673,2009-05-21T01:29:20,UPDACCT,1,12603,363,2009-05-21,9999-12-31,4579,INACTIVE,1,2716,true
qKyMfXpBMzQSlrdZtSVSIKxxUujFwoRdTAguEMAfcQKVR,674,2008-04-06T15:45:58,NEW,1,7694,364,2008-04-06,2011-02-01,3681,ACTIVE,1,1081,false
qKyMfXpBMzQSlrdZtSVSIKxxUujFwoRdTAguEMAfcQKVR,674,2011-02-01T03:55:03,UPDACCT,1,7694,364,2011-02-01,9999-12-31,3681,ACTIVE,1,5196,true
GPRSUjjvWAMGrbcQpsQLFkBFQEUBKiezKeyrHljoWa,675,2008-04-06T17:01:28,NEW,1,9945,365,2008-04-06,2011-06-24,2984,ACTIVE,1,1082,false
ECLyGhJzBpqaebZrKlHLYpleZvXTpGP,675,2011-06-24T08:57:39,UPDACCT,1,3180,365,2011-06-24,9999-12-31,5144,ACTIVE,1,5767,true
FHRrcxKJMqyjkMOjKIMBmeGCDQvPPIIsPsZTnEEUf xebOvKSn,676,2008-04-06T20:30:02,NEW,1,3709,366,2008-04-06,2008-04-17,3623,ACTIVE,2,1083,false
FHRrcxKJMqyjkMOjKIMBmeGCDQvPPIIsPsZTnEEUf xebOvKSn,676,2008-04-17T23:18:24,UPDACCT,1,1608,366,2008-04-17,2010-03-28,3623,ACTIVE,1,1128,false
sBysGpKgbCqxMzNHtGNFqjQJBVXuVSAw,676,2010-03-28T07:12:46,UPDACCT,1,9270,366,2010-03-28,9999-12-31,3623,ACTIVE,0,3957,true
lxOZcbIQzkfPKxFOXYUFWRTcXjtOmacv,677,2008-04-07T14:55:23,NEW,1,9614,367,2008-04-07,2008-05-15,3523,ACTIVE,1,1086,false
lxOZcbIQzkfPKxFOXYUFWRTcXjtOmacv,677,2008-05-15T07:38:09,CLOSEACCT,1,9614,367,2008-05-15,9999-12-31,3523,INACTIVE,1,1237,true
HPZwpoMYlhZmKVgGQQFUKkGvJfAoxlmBJqTTVW,678,2008-04-07T21:58:24,NEW,1,14800,368,2008-04-07,2011-04-13,2545,ACTIVE,1,1087,false
HPZwpoMYlhZmKVgGQQFUKkGvJfAoxlmBJqTTVW,678,2011-04-13T22:12:08,UPDACCT,1,3092,368,2011-04-13,9999-12-31,2545,ACTIVE,1,5483,true
PGNGcFUxoBMKUxBPBCjYHoyVpDqmUucSFRuoghLhgOANTrWZn,679,2008-04-08T08:53:55,NEW,1,31,369,2008-04-08,9999-12-31,5190,ACTIVE,2,1088,true
SEIYsfphGAdRLUnMFreRVfVGntEKEcLvFDOIjALPIuHNBZRPOA,680,2008-04-08T19:03:26,NEW,1,14605,370,2008-04-08,2011-11-20,3026,ACTIVE,1,1091,false
SEIYsfphGAdRLUnMFreRVfVGntEKEcLvFDOIjALPIuHNBZRPOA,680,2011-11-20T09:31:46,CLOSEACCT,1,14605,370,2011-11-20,9999-12-31,3026,INACTIVE,1,6361,true
TUViUiMCxIIpGJwvhalMspzbrAxRpINlqM,681,2008-04-08T21:00:40,NEW,1,8430,371,2008-04-08,2013-02-16,453,ACTIVE,1,1092,false
kRlXfVMuQwvWysEUIRCACHZiqxCNBOAzKiTU,681,2013-02-16T20:52:44,UPDACCT,1,8430,371,2013-02-16,9999-12-31,454,INACTIVE,1,8176,true
OMoiWOKTNoRMLjvgROVePWQPmelOHnGHE,682,2008-04-09T07:47:54,ADDACCT,1,9672,86,2008-04-09,2009-08-15,2479,ACTIVE,1,1093,false
OMoiWOKTNoRMLjvgROVePWQPmelOHnGHE,682,2009-08-15T00:49:09,UPDACCT,1,9672,86,2009-08-15,2010-05-06,2479,ACTIVE,1,3061,false
DMLyBDpDLgBTLdSwENNqoOVzVkl WIArgLX nBuIv,682,2010-05-06T20:42:48,UPDACCT,1,5585,86,2010-05-06,9999-12-31,2479,ACTIVE,1,4116,true
VFjnCODsCedCEl BLInEcRVRxLKmVbI,683,2008-04-09T19:59:43,ADDACCT,1,9147,288,2008-04-09,2009-07-24,2036,ACTIVE,1,1095,false
ABqMHJCfgIKCFPTZMFNtEYgOkPnfsRfNsjGWf,683,2009-07-24T10:32:00,UPDACCT,1,12705,288,2009-07-24,2015-04-10,2036,ACTIVE,1,2975,false
WLWKKGAXRbvMuPVSqLOpDgAjjIvNbUnNdN ppEckJ,683,2015-04-10T02:58:31,UPDACCT,1,10883,288,2015-04-10,9999-12-31,2036,ACTIVE,0,11297,true
NgiCKtgPJuMFZaYBdnClXJrVSJKpLtiJuaW,684,2008-04-10T00:36:35,ADDACCT,1,2317,189,2008-04-10,9999-12-31,5107,ACTIVE,1,1096,true
cSYZDdSTtYJBVeFsNhnEz UZPIenvjPOYK,685,2008-04-10T07:21:36,ADDACCT,1,11583,279,2008-04-10,9999-12-31,2642,ACTIVE,1,1097,true
OSXPjfihHJENJHenVNWlELUjlLCYGeBJnaLLlhuhqToZBrDI,686,2008-04-11T00:12:37,ADDACCT,1,13530,177,2008-04-11,2011-08-18,5173,ACTIVE,2,1100,false
OSXPjfihHJENJHenVNWlELUjlLCYGeBJnaLLlhuhqToZBrDI,686,2011-08-18T07:14:49,UPDACCT,1,6673,177,2011-08-18,9999-12-31,5173,ACTIVE,1,5987,true
nHM AGhjPRrbTLxxYuQSMdMwzaNNGB,687,2008-04-11T01:57:45,ADDACCT,1,7676,105,2008-04-11,9999-12-31,4312,ACTIVE,0,1101,true
upufAvRTHEzzRiVVMDZvPVTgKDQdphVSwlRgKEfTBnVkDa,688,2008-04-11T11:40:12,ADDACCT,1,7397,123,2008-04-11,2012-03-20,4987,ACTIVE,1,1102,false
upufAvRTHEzzRiVVMDZvPVTgKDQdphVSwlRgKEfTBnVkDa,688,2012-03-20T23:34:25,CLOSEACCT,1,7397,123,2012-03-20,9999-12-31,4494,INACTIVE,1,6848,true
NSBNNxctDxiHRuKxIPllWbwIbYXJUM,689,2008-04-12T09:50:36,ADDACCT,1,8263,201,2008-04-12,9999-12-31,5944,ACTIVE,1,1105,true
yiUDelHwEvdDoPvsLZiTHoAgEwQEPvKre,690,2008-04-12T21:26:52,ADDACCT,1,7455,119,2008-04-12,2009-03-06,5036,ACTIVE,2,1106,false
LdONKzmWZEQMY PXQsCVqVUUYbZNmKEXWMh,690,2009-03-06T04:39:23,UPDACCT,1,7455,119,2009-03-06,2012-08-09,2788,ACTIVE,2,2414,false
LdONKzmWZEQMY PXQsCVqVUUYbZNmKEXWMh,690,2012-08-09T23:53:12,CLOSEACCT,1,7455,119,2012-08-09,9999-12-31,2788,INACTIVE,2,7414,true
"",691,2008-04-13T01:04:09,ADDACCT,1,10290,320,2008-04-13,9999-12-31,2625,ACTIVE,1,1107,true
HDdPQXsqXelhNRYHNNUMFHRYjGWgyeanAalVvFAwbEII,692,2008-04-13T13:50:09,NEW,1,1437,372,2008-04-13,2008-08-28,5821,ACTIVE,1,1109,false
vYQBBDjBfvrLkUgdm JdV qtiWKWKrByh,692,2008-08-28T10:21:07,UPDACCT,1,8072,372,2008-08-28,2011-06-20,5821,ACTIVE,1,1655,false
vYQBBDjBfvrLkUgdm JdV qtiWKWKrByh,692,2011-06-20T19:07:35,CLOSEACCT,1,8072,372,2011-06-20,9999-12-31,5821,INACTIVE,1,5754,true
"",693,2008-04-14T06:16:14,NEW,1,3832,373,2008-04-14,2008-08-10,2751,ACTIVE,1,1111,false
"",693,2008-08-10T21:20:21,CLOSEACCT,1,3832,373,2008-08-10,9999-12-31,2751,INACTIVE,1,1586,true
ZmqXiNRPJKznzOpCNITeGInVugtBbSXIGLIIcZkBjUSIENAOz,694,2008-04-14T15:15:04,NEW,1,5101,374,2008-04-14,2008-10-30,5858,ACTIVE,0,1112,false
HDJFhqnhbeVJhRROpmkVRYoDYPrzqFiKAgWNmiXC,694,2008-10-30T15:51:56,UPDACCT,1,2300,374,2008-10-30,2011-01-19,5858,ACTIVE,1,1907,false
HDJFhqnhbeVJhRROpmkVRYoDYPrzqFiKAgWNmiXC,694,2011-01-19T16:28:38,UPDACCT,1,2300,374,2011-01-19,9999-12-31,5016,ACTIVE,2,5148,true
XZfVUJhUqdxANf HeFUCNinUOCVtoZFPAinL GqF,695,2008-04-14T18:09:56,NEW,1,7216,375,2008-04-14,9999-12-31,2047,ACTIVE,0,1113,true
rDJxTZGcvVZlPJVpkkAAwjIEkaFpdwwYFNDlu,696,2008-04-15T02:53:24,NEW,1,4354,376,2008-04-15,9999-12-31,1287,ACTIVE,1,1114,true
QCZxQMBKtlvVzgNylceNAfKMsbbQfeEGBTJMQNLIvPMhRTlAU,697,2008-04-15T19:08:15,NEW,1,1427,377,2008-04-15,2009-07-05,1554,ACTIVE,1,1116,false
fsYxnXkaiylJZXJfYuXGzWAoKCLGvsfwLE AWA Re,697,2009-07-05T20:46:53,UPDACCT,1,2303,377,2009-07-05,2010-02-27,1554,ACTIVE,1,2900,false
KxdTAhfsYeoBpNAUHcxaQOvXVSpJShMnEMbH,697,2010-02-27T12:00:26,UPDACCT,1,10931,377,2010-02-27,9999-12-31,1554,ACTIVE,1,3842,true
BsRToHHxDRxhDGETOAupIqGODJXtvHGwAIIWQyeRSqreWJ,698,2008-04-16T00:05:42,NEW,1,9116,378,2008-04-16,2013-01-23,1801,ACTIVE,1,1118,false
BsRToHHxDRxhDGETOAupIqGODJXtvHGwAIIWQyeRSqreWJ,698,2013-01-23T16:02:46,UPDACCT,1,8574,378,2013-01-23,9999-12-31,1802,INACTIVE,1,8080,true
PFumbSqflBBJPUXBSNbCnVPDnpPiHYMRTKH,699,2008-04-16T08:08:40,NEW,1,3818,379,2008-04-16,2008-05-17,4510,ACTIVE,1,1120,false
PFumbSqflBBJPUXBSNbCnVPDnpPiHYMRTKH,699,2008-05-17T20:57:17,CLOSEACCT,1,3818,379,2008-05-17,9999-12-31,4510,INACTIVE,1,1247,true
AWkdFiaUDPERBJHCyJlnwiqANXcUZREmvBxAvfXzNBgFFTuVF,700,2008-04-16T18:53:44,NEW,1,5101,380,2008-04-16,2010-12-16,1650,ACTIVE,0,1121,false
hOsmalkvioRVCbDvwNCvvlNHxftY  LtNPxwSdXtD,700,2010-12-16T03:32:24,UPDACCT,1,13472,380,2010-12-16,2013-06-05,513,ACTIVE,1,5005,false
FAzOGPzO SAVBCnnEEMhxhRqcatQXCQDjUEiimDGTl,700,2013-06-05T23:43:15,UPDACCT,1,13472,380,2013-06-05,2015-08-02,513,ACTIVE,1,8613,false
FAzOGPzO SAVBCnnEEMhxhRqcatQXCQDjUEiimDGTl,700,2015-08-02T07:48:20,UPDACCT,1,12916,380,2015-08-02,2016-11-10,513,ACTIVE,1,11755,false
FAzOGPzO SAVBCnnEEMhxhRqcatQXCQDjUEiimDGTl,700,2016-11-10T05:03:37,UPDACCT,1,12916,380,2016-11-10,9999-12-31,513,ACTIVE,2,13615,true
IEjJvvVaZIXJMAHMQaaIfQAgCdoAyMAStREjrePPFGOuJNPDrX,701,2008-04-16T22:42:44,NEW,1,704,381,2008-04-16,2008-05-17,3059,ACTIVE,1,1122,false
AxyOlfVpAYcdjjvJFphNIVCUhBNwUERUUcChrZfSzQizfyXqNK,701,2008-05-17T21:11:48,UPDACCT,1,704,381,2008-05-17,2008-08-14,3059,ACTIVE,1,1248,false
ZbAbYRAcugFgIIOfRJMOCCTjoMiOwR DEiDPOGngB,701,2008-08-14T22:48:01,UPDACCT,1,10378,381,2008-08-14,2009-01-20,3059,ACTIVE,1,1605,false
rsyMgDIuakUqRHDCtXQPeODALFePOVYO,701,2009-01-20T06:33:02,UPDACCT,1,2368,381,2009-01-20,2010-01-23,3059,ACTIVE,1,2236,false
grRVcWlROHTCQPuTOFFAOhdEuRdjzhIuZtCTdtcMMkjAgUYVb,701,2010-01-23T20:52:11,UPDACCT,1,11845,381,2010-01-23,2014-08-26,3059,ACTIVE,1,3704,false
zZLO GRtjaIVGVQaRCLtRESVKLzkpCy,701,2014-08-26T21:01:41,UPDACCT,1,3781,381,2014-08-26,2015-07-24,3059,ACTIVE,2,10397,false
tYbGUiXNSOfHuUetTJYeGdhOAuHyamFzPSdBTPYAGRmtoTf,701,2015-07-24T21:00:24,UPDACCT,1,499,381,2015-07-24,9999-12-31,3059,ACTIVE,1,11724,true
ySxwCbzJvUVaCHGKxSKoFoDOyFGxzHBwrLZULvVXnSKQlRewBz,702,2008-04-17T09:45:20,NEW,1,1052,382,2008-04-17,9999-12-31,1514,ACTIVE,1,1123,true
hkUxMxPobadIQEJuCnCNJcXnZPfSWYNRAHTiDOfTeqtLlEhMM,703,2008-04-17T13:13:06,ADDACCT,1,10661,124,2008-04-17,2009-03-26,4486,ACTIVE,1,1125,false
hkUxMxPobadIQEJuCnCNJcXnZPfSWYNRAHTiDOfTeqtLlEhMM,703,2009-03-26T20:54:47,CLOSEACCT,1,10661,124,2009-03-26,9999-12-31,4486,INACTIVE,1,2496,true
PjkDJNJJsJMFDPXrELSpQMyzOYSHpSvCYMPwk,704,2008-04-17T23:13:25,ADDACCT,1,7434,219,2008-04-17,2009-03-12,5843,ACTIVE,1,1127,false
PjkDJNJJsJMFDPXrELSpQMyzOYSHpSvCYMPwk,704,2009-03-12T16:55:50,UPDACCT,1,5937,219,2009-03-12,2010-12-28,5843,ACTIVE,1,2441,false
rFdFRDQIHDNITKBXbPPTBBStaBeRYhOWZ,704,2010-12-28T14:01:18,UPDACCT,1,482,219,2010-12-28,9999-12-31,5843,ACTIVE,1,5057,true
g NkZHVPIBhauLDjwWTXFGSIMLloJdHgapEGxACJxm,705,2008-04-18T08:19:49,ADDACCT,1,260,368,2008-04-18,2010-12-12,2545,ACTIVE,1,1129,false
g NkZHVPIBhauLDjwWTXFGSIMLloJdHgapEGxACJxm,705,2010-12-12T23:57:01,CLOSEACCT,1,260,368,2010-12-12,9999-12-31,2545,INACTIVE,1,4995,true
EinNjfXcpXBVNCFcGrMEFxYRLQMQEzakoJFonB,706,2008-04-18T15:48:09,ADDACCT,1,8413,287,2008-04-18,2013-04-16,2375,ACTIVE,0,1130,false
